Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
7c7bb5d3-2c05-4574-ac83,2/6/2024,2:20 PM,Station,Contactless,None,Standard,Off-Peak,?19.00,London Paddington,Reading,2/6/2024,3:45 PM,4:45 PM,No Delay,Cancelled,Weather,No
8921eeea-f152-4fb2-813c,2/6/2024,2:23 PM,Online,Credit Card,Disabled,Standard,Advance,?8.00,London Paddington,Reading,2/7/2024,12:45 PM,1:45 PM,No Delay,Cancelled,Staff Shortage,No
bd85ac1b-8758-4889-a403,2/6/2024,7:38 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/7/2024,5:45 PM,6:15 PM,6:51 PM,Delayed,Weather Conditions,No
1620396a-443f-489c-a12a,2/6/2024,7:38 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/7/2024,5:45 PM,6:15 PM,6:51 PM,Delayed,Weather Conditions,No
52ad893d-1d84-42e7-8b0f,2/6/2024,8:21 PM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/14/2024,6:45 PM,7:45 PM,No Delay,Cancelled,Staffing,Yes
494f919e-a244-40cd-8fae,2/6/2024,8:29 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/7/2024,5:45 PM,6:15 PM,6:51 PM,Delayed,Weather Conditions,No
1501a076-a4e7-44a7-9e65,2/6/2024,10:13 PM,Station,Contactless,Adult,Standard,Advance,?2.00,Liverpool Lime Street,Manchester Piccadilly,2/7/2024,8:30 PM,9:00 PM,No Delay,Cancelled,Staffing,No
3c8ef465-07ea-4597-8716,2/7/2024,4:56 AM,Online,Debit Card,Senior,Standard,Anytime,?17.00,London Paddington,Reading,2/7/2024,6:15 AM,7:15 AM,No Delay,Cancelled,Technical Issue,No
5e158645-afd3-402b-bc62,2/7/2024,5:02 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/28/2024,3:30 AM,5:20 AM,5:42 AM,Delayed,Weather Conditions,No
fd322258-91a6-444f-b4b4,2/7/2024,5:14 AM,Station,Credit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,2/7/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Technical Issue,Yes
963a279b-5045-42f3-aa7e,2/7/2024,5:27 AM,Online,Contactless,None,Standard,Anytime,?25.00,London Paddington,Reading,2/7/2024,6:45 AM,7:45 AM,No Delay,Cancelled,Weather Conditions,Yes
3dcd76cb-c9f7-4db4-9064,2/7/2024,6:35 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/7/2024,8:00 AM,10:15 AM,11:13 AM,Delayed,Weather,No
a5f05a66-3a56-4a33-97bd,2/7/2024,6:39 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/7/2024,8:00 AM,10:15 AM,11:13 AM,Delayed,Weather,No
fca68194-eb87-4be6-9dc8,2/7/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/7/2024,8:00 AM,10:15 AM,11:13 AM,Delayed,Weather,No
818a918d-eb55-4758-b3aa,2/7/2024,7:47 AM,Online,Credit Card,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/25/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Weather,No
718dba7f-e50e-494c-acc5,2/7/2024,7:51 AM,Online,Credit Card,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/25/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Weather,No
bc5a5a15-5123-44fe-a8e5,2/7/2024,7:53 AM,Online,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/25/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Weather,No
8d3cb241-d103-43e5-859c,2/7/2024,8:09 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,2/28/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather,No
35bb8827-f30c-431d-9c24,2/7/2024,8:27 AM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,2/29/2024,6:45 AM,8:05 AM,No Delay,Cancelled,Staff Shortage,No
5ef759fa-f734-4a61-8cb0,2/7/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/15/2024,8:00 AM,10:15 AM,10:30 AM,Delayed,Weather,No
eb160dfd-c4fa-4a16-b935,2/7/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
508aa6b5-cdc8-4b98-ab3f,2/7/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
60381149-791e-46f7-a396,2/7/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/25/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
f3b9303c-1100-4a73-9738,2/7/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
d827669d-88fc-4c2c-8db8,2/7/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
0e42bf29-2304-480a-9612,2/7/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/26/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staff Shortage,No
f48db0c9-a507-4d5c-a29f,2/7/2024,9:40 AM,Online,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,2/18/2024,8:00 AM,9:00 AM,No Delay,Cancelled,Signal failure,No
846442c9-15b8-4bb4-a7d3,2/7/2024,9:42 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,2/26/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staff Shortage,No
134b5607-32d6-40ef-8494,2/7/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
3d40a87b-7c99-4623-9c93,2/7/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/8/2024,8:00 AM,9:50 AM,10:13 AM,Delayed,Weather,No
f4b86a6d-6afc-41ad-940a,2/7/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
a5a3db57-30fb-4c04-8b0b,2/7/2024,12:25 PM,Online,Credit Card,Adult,Standard,Advance,?5.00,London St Pancras,Birmingham New Street,2/14/2024,10:45 AM,12:05 PM,No Delay,Cancelled,Signal failure,Yes
c3de73e0-21e7-451b-9163,2/7/2024,12:44 PM,Online,Credit Card,Adult,Standard,Advance,?5.00,London St Pancras,Birmingham New Street,2/8/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Signal Failure,No
a908ef82-ae99-4179-a6a8,2/7/2024,12:46 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,11:15 AM,11:45 AM,No Delay,Cancelled,Technical Issue,No
a1175e1f-6299-473b-9411,2/7/2024,2:39 PM,Online,Contactless,None,First Class,Advance,?52.00,London Euston,Birmingham New Street,2/23/2024,1:00 PM,2:20 PM,No Delay,Cancelled,Traffic,No
8b44d3ed-98a5-4af8-9779,2/7/2024,4:06 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/7/2024,5:45 PM,6:15 PM,6:51 PM,Delayed,Weather Conditions,No
23e1b341-0277-432b-97be,2/7/2024,4:06 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/7/2024,5:45 PM,6:15 PM,6:51 PM,Delayed,Weather Conditions,No
7756f225-73a0-4f24-833c,2/7/2024,7:24 PM,Online,Credit Card,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/26/2024,6:45 PM,7:15 PM,No Delay,Cancelled,Signal Failure,No
bbdebaec-bc1e-43b9-afc4,2/7/2024,7:33 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
1289a38f-3dee-474e-b36c,2/7/2024,8:33 PM,Station,Credit Card,Adult,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,2/29/2024,6:45 PM,8:35 PM,No Delay,Cancelled,Technical Issue,No
366853ae-dcc4-42e9-a44e,2/8/2024,5:08 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/9/2024,3:30 AM,5:20 AM,5:50 AM,Delayed,Weather Conditions,No
83914e9a-28c4-4b51-95f0,2/8/2024,6:12 AM,Online,Credit Card,None,Standard,Advance,?22.00,Birmingham New Street,London St Pancras,2/28/2024,4:30 AM,5:50 AM,No Delay,Cancelled,Weather Conditions,No
ea7755f5-ea18-482c-9bb6,2/8/2024,6:12 AM,Online,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,2/24/2024,4:30 AM,5:00 AM,No Delay,Cancelled,Traffic,No
57556b1b-9722-4745-b3a6,2/8/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?41.00,Birmingham New Street,London Euston,2/8/2024,8:00 AM,9:20 AM,9:56 AM,Delayed,Weather,No
2d937750-6e41-4d1b-bf18,2/8/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/8/2024,8:00 AM,10:15 AM,10:49 AM,Delayed,Weather,No
2d606ed1-e182-4fcf-9bce,2/8/2024,8:03 AM,Online,Contactless,Senior,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,2/28/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather,No
a8e2f477-73ae-48bc-9fb9,2/8/2024,8:14 AM,Online,Credit Card,Disabled,Standard,Advance,?4.00,York,Doncaster,2/17/2024,6:30 AM,7:00 AM,No Delay,Cancelled,Staff Shortage,No
2dcb31b4-2fb3-433d-a0a8,2/8/2024,8:19 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/21/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather,No
2d81c6c1-c3a7-4d42-8d31,2/8/2024,8:20 AM,Online,Credit Card,None,Standard,Advance,?18.00,London Paddington,Oxford,2/9/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Staff Shortage,Yes
2e47e4a2-8784-46c9-a9fa,2/8/2024,8:22 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/12/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather Conditions,No
d707ed56-2840-4f6e-99bf,2/8/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/14/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
68766e26-3d20-427b-98ff,2/8/2024,9:31 AM,Online,Credit Card,Disabled,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,2/9/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Signal failure,No
7ff06937-583f-4918-ba0c,2/8/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
b3ef3e5a-ff27-4bcf-a8b6,2/8/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/13/2024,8:00 AM,10:15 AM,11:04 AM,Delayed,Weather Conditions,No
1d50dfc0-cb9f-4d15-8c1c,2/8/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
4184572d-5b2d-48d9-82d5,2/8/2024,9:34 AM,Online,Credit Card,Disabled,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,2/9/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Signal failure,No
e8ff8dab-7efe-4ab2-8cf0,2/8/2024,9:34 AM,Online,Contactless,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,2/8/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Signal Failure,Yes
8d2d6a20-e944-42ba-b3ee,2/8/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
678aa6bf-7c4f-417b-8748,2/8/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
cf2ba5c1-ded5-4bdc-96ca,2/8/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
d90c77c6-dbf4-4a0c-9611,2/8/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/23/2024,8:00 AM,10:15 AM,11:09 AM,Delayed,Weather,No
db238174-0473-4509-bcc0,2/8/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/28/2024,8:00 AM,10:15 AM,10:46 AM,Delayed,Weather,No
e18308a0-b66c-47e0-aebb,2/8/2024,2:33 PM,Online,Contactless,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,2/23/2024,1:00 PM,2:20 PM,No Delay,Cancelled,Traffic,No
14a01301-e45b-4e01-aad9,2/8/2024,2:49 PM,Online,Contactless,Adult,Standard,Anytime,?31.00,London St Pancras,Leicester,2/8/2024,4:15 PM,5:15 PM,No Delay,Cancelled,Traffic,No
c00bff01-fa5b-441f-b45b,2/8/2024,2:52 PM,Online,Contactless,Adult,First Class,Anytime,?39.00,London St Pancras,Leicester,2/8/2024,4:15 PM,5:15 PM,No Delay,Cancelled,Traffic,Yes
42750f73-ff22-42e3-9074,2/8/2024,3:11 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
681b54db-178c-4bb5-b91c,2/8/2024,3:12 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
6fa56e76-ecc9-49f7-9225,2/8/2024,4:02 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
fda7b2b6-d4e3-410d-8bc2,2/8/2024,4:03 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
f6dedf8b-86ef-4eff-b2c7,2/8/2024,4:07 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
83a190ec-d366-426e-8ef7,2/8/2024,4:10 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
5e4c487f-70ca-460b-b7d4,2/8/2024,4:13 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,2/8/2024,5:45 PM,6:15 PM,7:16 PM,Delayed,Weather Conditions,No
5c51daa1-32bd-49bb-92b5,2/8/2024,4:27 PM,Online,Credit Card,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/19/2024,2:45 PM,3:15 PM,No Delay,Cancelled,Signal Failure,Yes
3bd97318-008f-49df-84db,2/8/2024,5:33 PM,Station,Debit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/14/2024,4:00 PM,5:20 PM,6:59 PM,Delayed,Weather,No
9400869f-dbe8-46cc-bd91,2/8/2024,5:39 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/22/2024,4:00 PM,5:20 PM,6:17 PM,Delayed,Weather,No
46a2fe27-2d12-40eb-a762,2/8/2024,5:45 PM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/14/2024,4:15 PM,4:45 PM,No Delay,Cancelled,Technical Issue,No
563aae28-b604-437b-907e,2/8/2024,7:23 PM,Online,Credit Card,Senior,Standard,Advance,?16.00,London St Pancras,Leicester,2/10/2024,6:45 PM,7:45 PM,No Delay,Cancelled,Weather Conditions,Yes
d2da4a87-1d27-4742-b5bb,2/9/2024,12:40 AM,Online,Contactless,Adult,Standard,Off-Peak,?8.00,London St Pancras,Birmingham New Street,2/9/2024,2:00 AM,3:20 AM,No Delay,Cancelled,Signal failure,No
fbdfe37d-091d-40f2-b39f,2/9/2024,5:00 AM,Station,Credit Card,None,Standard,Advance,?8.00,York,Durham,2/11/2024,3:30 AM,4:20 AM,4:31 AM,Delayed,Weather Conditions,No
13af3882-0955-4deb-a622,2/9/2024,5:13 AM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/15/2024,3:30 AM,4:00 AM,4:13 AM,Delayed,Weather Conditions,No
1fa34857-9ca1-462b-8197,2/9/2024,5:14 AM,Station,Credit Card,None,Standard,Advance,?8.00,York,Durham,2/10/2024,3:30 AM,4:20 AM,5:05 AM,Delayed,Weather Conditions,No
e329cb5d-f997-4c4d-b07e,2/9/2024,6:08 AM,Online,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,2/16/2024,4:30 AM,5:00 AM,No Delay,Cancelled,Weather,Yes
de723682-3979-4d69-9664,2/9/2024,6:30 AM,Station,Credit Card,None,First Class,Anytime,?267.00,Manchester Piccadilly,London Euston,2/9/2024,8:00 AM,9:50 AM,10:16 AM,Delayed,Weather,No
1c7b876a-35cd-46d7-aac6,2/9/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?41.00,Birmingham New Street,London Euston,2/9/2024,8:00 AM,9:20 AM,10:16 AM,Delayed,Weather,No
7abddcaf-6932-4f7b-9227,2/9/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
c2a98fce-a323-41dd-a8a5,2/9/2024,7:26 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,2/9/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Staff Shortage,No
4889971b-fcd7-4a48-b50b,2/9/2024,7:45 AM,Online,Credit Card,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/25/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Weather,No
81034a51-2615-4ec8-8415,2/9/2024,8:28 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/12/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather Conditions,No
cf835a70-8b29-4f5d-aef5,2/9/2024,9:13 AM,Online,Credit Card,None,Standard,Advance,?34.00,York,Peterborough,2/12/2024,7:30 AM,8:40 AM,No Delay,Cancelled,Staffing,No
e16c46ce-9c8a-4dae-9d3f,2/9/2024,9:15 AM,Online,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/10/2024,7:45 AM,8:15 AM,No Delay,Cancelled,Staffing,Yes
09e900cc-3887-4cd5-9d93,2/9/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/16/2024,8:00 AM,10:15 AM,11:12 AM,Delayed,Weather,No
95a4ed93-6a06-4d0d-baaf,2/9/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/11/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staff Shortage,Yes
79c9ae09-e1a6-486a-8d56,2/9/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,2/10/2024,8:00 AM,9:20 AM,9:35 AM,Delayed,Weather,No
e327dfa1-4e69-4398-82dd,2/9/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/21/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
7c25e9da-1a93-40f2-a016,2/9/2024,1:48 PM,Station,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,2/20/2024,12:15 PM,1:35 PM,No Delay,Cancelled,Signal failure,No
b0e17bf1-dc29-440c-a402,2/9/2024,2:20 PM,Online,Credit Card,Disabled,Standard,Advance,?8.00,London Paddington,Reading,2/13/2024,12:45 PM,1:45 PM,No Delay,Cancelled,Signal Failure,Yes
8d4dc2fb-79cb-4e2e-95c2,2/9/2024,2:47 PM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,2/15/2024,1:15 PM,2:35 PM,No Delay,Cancelled,Weather,Yes
b184410b-aee8-40cd-9cc2,2/9/2024,8:26 PM,Station,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,2/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Technical Issue,No
4e39124b-faaa-481f-bd4f,2/10/2024,12:47 AM,Online,Credit Card,None,Standard,Off-Peak,?10.00,London Euston,Birmingham New Street,2/10/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Staff Shortage,No
c384b8ae-f54a-4f93-97a7,2/10/2024,12:55 AM,Online,Credit Card,None,Standard,Off-Peak,?10.00,London Euston,Birmingham New Street,2/10/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Staff Shortage,No
a50b8244-e22f-41cb-9b95,2/10/2024,1:18 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/11/2024,11:45 PM,12:45 AM,No Delay,Cancelled,Weather,Yes
7ad8d1c1-ebfe-4a53-bb5d,2/10/2024,2:10 AM,Online,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,2/10/2024,3:30 AM,5:20 AM,No Delay,Cancelled,Staffing,No
4af1ade1-f7fc-4580-aba5,2/10/2024,5:14 AM,Station,Credit Card,None,First Class,Advance,?134.00,Manchester Piccadilly,London Euston,2/14/2024,3:30 AM,5:20 AM,5:33 AM,Delayed,Weather Conditions,No
19ef6f84-6deb-401a-9bc8,2/10/2024,6:11 AM,Online,Credit Card,None,Standard,Advance,?22.00,Birmingham New Street,London St Pancras,2/28/2024,4:30 AM,5:50 AM,No Delay,Cancelled,Weather Conditions,No
250ba0cf-d637-4a8d-8620,2/10/2024,8:12 AM,Online,Credit Card,None,First Class,Advance,?52.00,London Euston,Birmingham New Street,2/14/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather Conditions,No
63acd204-82b9-4132-ac7b,2/10/2024,8:19 AM,Online,Credit Card,None,First Class,Advance,?32.00,London Paddington,Oxford,2/22/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,Yes
740c774c-e92b-49ab-953e,2/10/2024,8:21 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/14/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Traffic,No
36d65993-98ea-4401-a9e5,2/10/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/15/2024,8:00 AM,10:15 AM,10:30 AM,Delayed,Weather,No
94c604b4-83ec-4532-8f71,2/10/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,2/25/2024,8:00 AM,9:20 AM,9:52 AM,Delayed,Weather,No
c4f72dff-7ed8-44a2-b538,2/10/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/11/2024,8:00 AM,10:15 AM,No Delay,Cancelled,Staff Shortage,No
2f5f97f1-5115-4112-8bfe,2/10/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/14/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
ba7163b7-e050-496c-8281,2/10/2024,10:30 AM,Online,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,2/17/2024,9:00 AM,10:00 AM,No Delay,Cancelled,Staff Shortage,No
1a350d9a-333e-4967-a715,2/10/2024,10:35 AM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,2/20/2024,9:00 AM,10:20 AM,No Delay,Cancelled,Signal Failure,No
8111192b-94ec-4845-9106,2/10/2024,10:40 AM,Online,Credit Card,None,First Class,Advance,?54.00,London St Pancras,Birmingham New Street,2/20/2024,9:00 AM,10:20 AM,No Delay,Cancelled,Signal Failure,No
b5a05303-ed3c-4dc5-be9c,2/10/2024,2:38 PM,Station,Credit Card,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,2/10/2024,4:00 PM,4:30 PM,No Delay,Cancelled,Technical Issue,Yes
6273410e-ed6e-4459-bbcf,2/10/2024,2:40 PM,Station,Contactless,Senior,Standard,Off-Peak,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/10/2024,4:00 PM,4:30 PM,No Delay,Cancelled,Technical Issue,No
5f4fcd3a-9347-428d-8e42,2/10/2024,5:48 PM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/26/2024,4:15 PM,4:45 PM,No Delay,Cancelled,Traffic,No
845a67ec-a919-4e70-8433,2/11/2024,7:24 AM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,2/24/2024,5:45 AM,7:05 AM,No Delay,Cancelled,Weather,Yes
53a64847-896f-42aa-93ef,2/11/2024,8:08 AM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,2/22/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather Conditions,No
7f675f9c-bd15-4d52-be95,2/11/2024,8:16 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/12/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather Conditions,No
a8e45dbc-7f8d-4ad4-8de1,2/11/2024,8:18 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/13/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Technical Issue,No
